nodeId,dstNodeId,dstPortId,outPorts,metrics
132..133,0..7,2,0 1,2 2
132..133,8..15,2,2 3,2 2
132..133,16..23,2,4 5,2 2
132..133,24..31,2,6 7,2 2
132..133,32..39,2,8 9,2 2
132..133,40..47,2,10 11,2 2
132..133,48..55,2,12 13,2 2
132..133,56..63,2,14 15,2 2
134..135,0..7,3,0 1,2 2
134..135,8..15,3,2 3,2 2
134..135,16..23,3,4 5,2 2
134..135,24..31,3,6 7,2 2
134..135,32..39,3,8 9,2 2
134..135,40..47,3,10 11,2 2
134..135,48..55,3,12 13,2 2
134..135,56..63,3,14 15,2 2
136..137,0..7,4,0 1,2 2
136..137,8..15,4,2 3,2 2
136..137,16..23,4,4 5,2 2
136..137,24..31,4,6 7,2 2
136..137,32..39,4,8 9,2 2
136..137,40..47,4,10 11,2 2
136..137,48..55,4,12 13,2 2
136..137,56..63,4,14 15,2 2
138..139,0..7,5,0 1,2 2
138..139,8..15,5,2 3,2 2
138..139,16..23,5,4 5,2 2
138..139,24..31,5,6 7,2 2
138..139,32..39,5,8 9,2 2
138..139,40..47,5,10 11,2 2
138..139,48..55,5,12 13,2 2
138..139,56..63,5,14 15,2 2
140..141,0..7,6,0 1,2 2
140..141,8..15,6,2 3,2 2
140..141,16..23,6,4 5,2 2
140..141,24..31,6,6 7,2 2
140..141,32..39,6,8 9,2 2
140..141,40..47,6,10 11,2 2
140..141,48..55,6,12 13,2 2
140..141,56..63,6,14 15,2 2
142..143,0..7,7,0 1,2 2
142..143,8..15,7,2 3,2 2
142..143,16..23,7,4 5,2 2
142..143,24..31,7,6 7,2 2
142..143,32..39,7,8 9,2 2
142..143,40..47,7,10 11,2 2
142..143,48..55,7,12 13,2 2
142..143,56..63,7,14 15,2 2
144..147,0..7,0,0,2
144..147,8..15,0,1,2
144..147,16..23,0,2,2
144..147,24..31,0,3,2
144..147,32..39,0,4,2
144..147,40..47,0,5,2
144..147,48..55,0,6,2
144..147,56..63,0,7,2
148..151,0..7,1,0,2
148..151,8..15,1,1,2
148..151,16..23,1,2,2
148..151,24..31,1,3,2
148..151,32..39,1,4,2
148..151,40..47,1,5,2
148..151,48..55,1,6,2
148..151,56..63,1,7,2
152..155,0..7,2,0,2
152..155,8..15,2,1,2
152..155,16..23,2,2,2
152..155,24..31,2,3,2
152..155,32..39,2,4,2
152..155,40..47,2,5,2
152..155,48..55,2,6,2
152..155,56..63,2,7,2
156..159,0..7,3,0,2
156..159,8..15,3,1,2
156..159,16..23,3,2,2
156..159,24..31,3,3,2
156..159,32..39,3,4,2
156..159,40..47,3,5,2
156..159,48..55,3,6,2
156..159,56..63,3,7,2
160..163,0..7,4,0,2
160..163,8..15,4,1,2
160..163,16..23,4,2,2
160..163,24..31,4,3,2
160..163,32..39,4,4,2
160..163,40..47,4,5,2
160..163,48..55,4,6,2
160..163,56..63,4,7,2
164..167,0..7,5,0,2
164..167,8..15,5,1,2
164..167,16..23,5,2,2
164..167,24..31,5,3,2
164..167,32..39,5,4,2
164..167,40..47,5,5,2
164..167,48..55,5,6,2
164..167,56..63,5,7,2
168..171,0..7,6,0,2
168..171,8..15,6,1,2
168..171,16..23,6,2,2
168..171,24..31,6,3,2
168..171,32..39,6,4,2
168..171,40..47,6,5,2
168..171,48..55,6,6,2
168..171,56..63,6,7,2
172..175,0..7,7,0,2
172..175,8..15,7,1,2
172..175,16..23,7,2,2
172..175,24..31,7,3,2
172..175,32..39,7,4,2
172..175,40..47,7,5,2
172..175,48..55,7,6,2
172..175,56..63,7,7,2
